TransactionID,CustomerID,TransactionDate,Item,Quantity,Price
T00876,C0217,2023-06-02 23:17:00,Roti Sobek,2,4.37
T00877,C0086,2023-01-09 16:16:00,Roti Sobek,2,1.9
T00877,C0086,2023-01-09 16:16:00,Muffin,1,3.0
T00877,C0086,2023-01-09 16:16:00,Bagel,1,2.75
T00877,C0086,2023-01-09 16:16:00,Donat,2,2.25
T00877,C0086,2023-01-09 16:16:00,Roti Tawar,2,2.8
T00878,C0063,2023-01-03 10:44:00,Bagel,3,2.25
T00879,C0408,2023-03-24 07:35:00,Roti Sobek,1,2.49
T00880,C0270,2023-02-25 03:35:00,Cupcake,2,3.89
T00880,C0270,2023-02-25 03:35:00,Roti Gandum,2,2.61
T00880,C0270,2023-02-25 03:35:00,Roti Sobek,1,2.19
T00881,C0411,2023-05-07 15:02:00,Roti Sobek,3,3.08
T00881,C0411,2023-05-07 15:02:00,Roti Gandum,2,2.64
T00881,C0411,2023-05-07 15:02:00,Brownies,1,2.33
T00882,C0146,2023-01-05 20:50:00,Roti Tawar,3,1.63
T00882,C0146,2023-01-05 20:50:00,Pie Buah,1,4.71
T00882,C0146,2023-01-05 20:50:00,Muffin,1,2.68
T00882,C0146,2023-01-05 20:50:00,Roti Gandum,1,1.74
T00882,C0146,2023-01-05 20:50:00,Donat,2,4.4
T00883,C0371,2023-03-19 08:20:00,Roti Sobek,1,3.23
T00883,C0371,2023-03-19 08:20:00,Roti Gandum,3,2.88
T00883,C0371,2023-03-19 08:20:00,Bagel,2,4.94
T00884,C0435,2023-06-14 03:53:00,Cupcake,1,2.28
T00884,C0435,2023-06-14 03:53:00,Roti Gandum,2,1.99
T00884,C0435,2023-06-14 03:53:00,Roti Tawar,3,4.51
T00885,C0224,2023-02-27 05:05:00,Bagel,3,4.96
T00885,C0224,2023-02-27 05:05:00,Brownies,2,4.54
T00886,C0453,2023-01-12 03:03:00,Roti Gandum,2,3.91
T00886,C0453,2023-01-12 03:03:00,Muffin,1,2.44
T00886,C0453,2023-01-12 03:03:00,Bagel,3,4.74
T00887,C0236,2023-01-31 04:20:00,Cupcake,3,3.73
T00887,C0236,2023-01-31 04:20:00,Roti Sobek,3,1.93
T00888,C0124,2023-05-28 15:42:00,Muffin,2,1.82
T00888,C0124,2023-05-28 15:42:00,Bagel,2,3.99
T00888,C0124,2023-05-28 15:42:00,Pie Buah,1,3.45
T00888,C0124,2023-05-28 15:42:00,Roti Gandum,3,3.81
T00889,C0439,2023-02-22 22:04:00,Pie Buah,1,1.71
T00890,C0344,2023-02-25 14:52:00,Donat,3,2.23
T00890,C0344,2023-02-25 14:52:00,Pie Buah,3,4.17
T00890,C0344,2023-02-25 14:52:00,Roti Gandum,2,4.5
T00890,C0344,2023-02-25 14:52:00,Croissant,3,3.98
T00891,C0079,2023-05-10 03:58:00,Donat,2,2.85
T00891,C0079,2023-05-10 03:58:00,Bagel,3,4.54
T00892,C0104,2023-04-13 06:04:00,Roti Sobek,3,4.83
T00892,C0104,2023-04-13 06:04:00,Croissant,1,3.77
T00892,C0104,2023-04-13 06:04:00,Muffin,1,3.11
T00893,C0382,2023-01-29 07:01:00,Croissant,2,3.82
T00893,C0382,2023-01-29 07:01:00,Muffin,1,2.73
T00893,C0382,2023-01-29 07:01:00,Roti Tawar,1,4.74
T00893,C0382,2023-01-29 07:01:00,Donat,1,2.74
T00894,C0078,2023-04-12 16:27:00,Bagel,3,1.84
T00894,C0078,2023-04-12 16:27:00,Roti Tawar,2,2.84
T00894,C0078,2023-04-12 16:27:00,Pie Buah,1,2.18
T00894,C0078,2023-04-12 16:27:00,Croissant,3,2.91
T00894,C0078,2023-04-12 16:27:00,Roti Sobek,3,2.47
T00895,C0253,2023-05-13 13:06:00,Donat,1,4.86
T00896,C0059,2023-01-14 01:36:00,Donat,3,2.46
T00896,C0059,2023-01-14 01:36:00,Roti Gandum,2,3.95
T00896,C0059,2023-01-14 01:36:00,Brownies,1,2.87
T00897,C0113,2023-06-27 08:31:00,Croissant,2,2.72
T00897,C0113,2023-06-27 08:31:00,Donat,2,3.97
T00898,C0376,2023-01-01 03:11:00,Cupcake,2,2.34
T00898,C0376,2023-01-01 03:11:00,Pie Buah,1,3.89
T00898,C0376,2023-01-01 03:11:00,Muffin,2,2.16
T00898,C0376,2023-01-01 03:11:00,Roti Sobek,1,2.0
T00898,C0376,2023-01-01 03:11:00,Bagel,2,3.83
T00899,C0172,2023-01-06 05:16:00,Croissant,1,3.88
T00900,C0305,2023-04-01 15:37:00,Pie Buah,2,4.56
T00901,C0057,2023-01-12 00:36:00,Donat,1,4.14
T00901,C0057,2023-01-12 00:36:00,Brownies,3,1.85
T00901,C0057,2023-01-12 00:36:00,Croissant,2,2.67
T00902,C0377,2023-03-31 17:16:00,Muffin,2,4.4
T00902,C0377,2023-03-31 17:16:00,Bagel,3,3.99
T00902,C0377,2023-03-31 17:16:00,Pie Buah,3,4.21
T00902,C0377,2023-03-31 17:16:00,Roti Tawar,2,3.2
T00903,C0352,2023-05-13 23:40:00,Croissant,1,4.93
T00904,C0338,2023-02-06 11:31:00,Donat,3,3.52
T00905,C0499,2023-04-21 11:13:00,Donat,2,4.72
T00906,C0328,2023-01-28 08:56:00,Pie Buah,2,2.72
T00906,C0328,2023-01-28 08:56:00,Brownies,2,2.87
T00906,C0328,2023-01-28 08:56:00,Croissant,2,4.81
T00906,C0328,2023-01-28 08:56:00,Cupcake,1,2.58
T00906,C0328,2023-01-28 08:56:00,Bagel,3,3.53
T00907,C0176,2023-06-06 03:27:00,Cupcake,2,4.89
T00907,C0176,2023-06-06 03:27:00,Bagel,1,4.75
T00907,C0176,2023-06-06 03:27:00,Muffin,1,3.13
T00907,C0176,2023-06-06 03:27:00,Roti Tawar,2,3.33
T00908,C0320,2023-05-23 21:10:00,Pie Buah,1,4.3
T00908,C0320,2023-05-23 21:10:00,Muffin,1,3.09
T00908,C0320,2023-05-23 21:10:00,Roti Gandum,3,2.49
T00909,C0064,2023-01-14 15:19:00,Roti Sobek,1,2.73
T00910,C0026,2023-03-06 04:22:00,Brownies,3,4.84
T00910,C0026,2023-03-06 04:22:00,Cupcake,3,2.45
T00910,C0026,2023-03-06 04:22:00,Croissant,3,2.19
T00911,C0471,2023-01-21 09:14:00,Pie Buah,1,4.77
T00912,C0416,2023-06-23 20:24:00,Roti Sobek,1,3.59
T00912,C0416,2023-06-23 20:24:00,Roti Gandum,3,3.47
T00912,C0416,2023-06-23 20:24:00,Muffin,3,4.57
T00912,C0416,2023-06-23 20:24:00,Croissant,1,1.99
T00913,C0129,2023-02-04 13:35:00,Muffin,3,1.8
T00913,C0129,2023-02-04 13:35:00,Cupcake,2,4.74
T00914,C0280,2023-02-16 12:50:00,Roti Gandum,3,2.6
T00914,C0280,2023-02-16 12:50:00,Croissant,2,3.99
T00914,C0280,2023-02-16 12:50:00,Pie Buah,2,2.74
T00914,C0280,2023-02-16 12:50:00,Bagel,2,2.97
T00915,C0237,2023-01-08 17:01:00,Roti Gandum,3,2.35
T00915,C0237,2023-01-08 17:01:00,Croissant,3,2.81
T00915,C0237,2023-01-08 17:01:00,Muffin,3,3.4
T00915,C0237,2023-01-08 17:01:00,Roti Sobek,1,4.57
T00916,C0387,2023-04-11 04:25:00,Pie Buah,3,4.33
T00917,C0236,2023-01-14 02:03:00,Roti Gandum,3,4.38
T00917,C0236,2023-01-14 02:03:00,Bagel,2,3.19
T00917,C0236,2023-01-14 02:03:00,Cupcake,1,4.53
T00918,C0380,2023-05-30 21:32:00,Donat,3,3.31
T00919,C0380,2023-05-07 04:14:00,Muffin,1,4.02
T00919,C0380,2023-05-07 04:14:00,Cupcake,3,4.32
T00920,C0353,2023-02-21 03:04:00,Croissant,1,3.61
T00921,C0267,2023-01-25 07:13:00,Pie Buah,3,1.59
T00922,C0228,2023-04-11 01:59:00,Muffin,1,2.92
T00923,C0420,2023-03-02 17:16:00,Pie Buah,1,1.58
T00923,C0420,2023-03-02 17:16:00,Roti Gandum,3,4.36
T00923,C0420,2023-03-02 17:16:00,Roti Sobek,3,2.34
T00923,C0420,2023-03-02 17:16:00,Brownies,3,4.1
T00923,C0420,2023-03-02 17:16:00,Bagel,2,2.2
T00924,C0149,2023-03-16 21:06:00,Pie Buah,1,3.94
T00924,C0149,2023-03-16 21:06:00,Bagel,2,3.12
T00924,C0149,2023-03-16 21:06:00,Muffin,2,2.02
T00924,C0149,2023-03-16 21:06:00,Donat,3,3.1
T00924,C0149,2023-03-16 21:06:00,Roti Sobek,3,2.86
T00925,C0156,2023-01-09 20:41:00,Pie Buah,2,4.59
T00925,C0156,2023-01-09 20:41:00,Roti Tawar,1,2.47
T00925,C0156,2023-01-09 20:41:00,Bagel,3,2.75
T00925,C0156,2023-01-09 20:41:00,Roti Gandum,3,2.24
T00925,C0156,2023-01-09 20:41:00,Donat,3,3.34
T00926,C0033,2023-02-14 20:09:00,Cupcake,1,4.0
T00926,C0033,2023-02-14 20:09:00,Bagel,3,2.47
T00926,C0033,2023-02-14 20:09:00,Pie Buah,2,2.56
T00927,C0035,2023-06-15 15:24:00,Cupcake,3,3.94
T00927,C0035,2023-06-15 15:24:00,Croissant,2,4.84
T00927,C0035,2023-06-15 15:24:00,Muffin,2,3.55
T00927,C0035,2023-06-15 15:24:00,Roti Gandum,1,1.74
T00928,C0437,2023-02-10 07:06:00,Pie Buah,2,4.77
T00929,C0166,2023-03-01 23:50:00,Roti Gandum,2,4.05
T00929,C0166,2023-03-01 23:50:00,Croissant,2,4.15
T00930,C0473,2023-01-17 01:39:00,Roti Gandum,2,3.05
T00930,C0473,2023-01-17 01:39:00,Roti Tawar,1,3.62
T00930,C0473,2023-01-17 01:39:00,Cupcake,2,4.73
T00931,C0056,2023-06-28 14:24:00,Cupcake,2,2.2
T00931,C0056,2023-06-28 14:24:00,Brownies,3,3.22
T00932,C0147,2023-02-27 06:47:00,Roti Sobek,1,4.33
T00932,C0147,2023-02-27 06:47:00,Brownies,1,1.8
T00933,C0323,2023-06-21 03:13:00,Croissant,2,4.63
T00934,C0397,2023-04-15 18:34:00,Bagel,3,2.15
T00935,C0491,2023-06-14 16:31:00,Donat,2,3.25
T00935,C0491,2023-06-14 16:31:00,Pie Buah,3,3.66
T00936,C0437,2023-02-05 02:28:00,Roti Sobek,2,4.24
T00936,C0437,2023-02-05 02:28:00,Roti Gandum,2,1.85
T00936,C0437,2023-02-05 02:28:00,Brownies,3,2.31
T00936,C0437,2023-02-05 02:28:00,Pie Buah,1,3.39
T00937,C0115,2023-03-16 08:24:00,Roti Gandum,3,1.76
T00937,C0115,2023-03-16 08:24:00,Croissant,3,2.34
T00937,C0115,2023-03-16 08:24:00,Muffin,3,4.76
T00938,C0160,2023-04-13 19:03:00,Roti Gandum,2,1.61
T00938,C0160,2023-04-13 19:03:00,Pie Buah,2,2.41
T00938,C0160,2023-04-13 19:03:00,Muffin,1,4.61
T00938,C0160,2023-04-13 19:03:00,Bagel,3,1.99
T00938,C0160,2023-04-13 19:03:00,Roti Tawar,2,4.36
T00939,C0474,2023-06-19 01:15:00,Roti Gandum,3,4.82
T00939,C0474,2023-06-19 01:15:00,Roti Tawar,1,4.09
T00939,C0474,2023-06-19 01:15:00,Bagel,2,4.61
T00939,C0474,2023-06-19 01:15:00,Brownies,2,4.81
T00940,C0371,2023-01-11 03:02:00,Brownies,1,3.17
T00940,C0371,2023-01-11 03:02:00,Donat,1,1.58
T00940,C0371,2023-01-11 03:02:00,Bagel,1,1.59
T00940,C0371,2023-01-11 03:02:00,Cupcake,2,3.37
T00941,C0350,2023-06-25 23:01:00,Pie Buah,2,3.93
T00941,C0350,2023-06-25 23:01:00,Roti Tawar,3,3.95
T00941,C0350,2023-06-25 23:01:00,Roti Sobek,2,1.98
T00941,C0350,2023-06-25 23:01:00,Cupcake,3,1.91
T00941,C0350,2023-06-25 23:01:00,Donat,2,4.94
T00942,C0181,2023-02-19 10:27:00,Donat,3,2.31
T00943,C0006,2023-02-28 13:47:00,Cupcake,1,2.37
T00943,C0006,2023-02-28 13:47:00,Roti Tawar,1,1.77
T00943,C0006,2023-02-28 13:47:00,Brownies,2,3.03
T00943,C0006,2023-02-28 13:47:00,Roti Sobek,2,1.65
T00943,C0006,2023-02-28 13:47:00,Bagel,1,3.61
T00944,C0150,2023-02-03 19:25:00,Roti Gandum,1,4.78
T00944,C0150,2023-02-03 19:25:00,Cupcake,3,3.23
T00944,C0150,2023-02-03 19:25:00,Brownies,1,4.35
T00944,C0150,2023-02-03 19:25:00,Croissant,2,3.05
T00945,C0483,2023-04-04 17:18:00,Brownies,3,2.62
T00945,C0483,2023-04-04 17:18:00,Muffin,1,3.26
T00946,C0178,2023-04-16 22:39:00,Muffin,3,4.44
T00946,C0178,2023-04-16 22:39:00,Roti Gandum,3,2.31
T00946,C0178,2023-04-16 22:39:00,Donat,1,3.44
T00946,C0178,2023-04-16 22:39:00,Brownies,1,2.8
T00947,C0019,2023-03-02 22:28:00,Roti Gandum,2,1.62
T00947,C0019,2023-03-02 22:28:00,Roti Tawar,2,3.56
T00947,C0019,2023-03-02 22:28:00,Pie Buah,1,4.4
T00947,C0019,2023-03-02 22:28:00,Roti Sobek,3,1.71
T00948,C0197,2023-05-07 00:55:00,Roti Sobek,1,2.22
T00948,C0197,2023-05-07 00:55:00,Pie Buah,3,3.81
T00948,C0197,2023-05-07 00:55:00,Roti Tawar,2,1.68
T00948,C0197,2023-05-07 00:55:00,Roti Gandum,2,1.61
T00949,C0480,2023-01-07 19:48:00,Muffin,3,2.69
T00949,C0480,2023-01-07 19:48:00,Donat,2,3.02
T00949,C0480,2023-01-07 19:48:00,Roti Tawar,3,4.24
T00950,C0386,2023-01-15 03:35:00,Muffin,3,3.5
T00950,C0386,2023-01-15 03:35:00,Brownies,2,4.19
T00950,C0386,2023-01-15 03:35:00,Pie Buah,2,2.07
T00950,C0386,2023-01-15 03:35:00,Donat,1,3.14
T00951,C0068,2023-01-04 08:51:00,Roti Gandum,2,2.68
T00951,C0068,2023-01-04 08:51:00,Donat,2,1.64
T00951,C0068,2023-01-04 08:51:00,Muffin,3,2.77
T00952,C0129,2023-06-17 19:00:00,Muffin,2,3.49
T00953,C0429,2023-03-09 05:28:00,Roti Tawar,2,1.63
T00953,C0429,2023-03-09 05:28:00,Pie Buah,3,3.18
T00953,C0429,2023-03-09 05:28:00,Cupcake,1,2.26
T00953,C0429,2023-03-09 05:28:00,Donat,1,3.53
T00954,C0142,2023-06-06 17:20:00,Pie Buah,2,2.13
T00955,C0133,2023-05-07 04:14:00,Croissant,3,2.31
T00955,C0133,2023-05-07 04:14:00,Roti Tawar,3,1.63
T00956,C0260,2023-04-23 18:20:00,Brownies,1,4.01
T00957,C0488,2023-03-08 08:01:00,Brownies,1,2.72
T00957,C0488,2023-03-08 08:01:00,Roti Tawar,1,3.27
T00957,C0488,2023-03-08 08:01:00,Donat,1,3.29
T00958,C0105,2023-03-25 18:23:00,Roti Gandum,3,1.59
T00958,C0105,2023-03-25 18:23:00,Roti Sobek,2,4.26
T00958,C0105,2023-03-25 18:23:00,Muffin,3,4.91
T00958,C0105,2023-03-25 18:23:00,Cupcake,2,2.81
T00959,C0319,2023-01-08 05:23:00,Muffin,3,4.76
T00960,C0014,2023-01-28 19:13:00,Brownies,2,4.79
T00960,C0014,2023-01-28 19:13:00,Cupcake,1,4.41
T00960,C0014,2023-01-28 19:13:00,Bagel,1,3.8
T00961,C0196,2023-06-16 02:04:00,Cupcake,3,4.99
T00961,C0196,2023-06-16 02:04:00,Brownies,2,3.42
T00962,C0276,2023-02-01 16:51:00,Cupcake,3,3.15
T00963,C0267,2023-04-23 10:17:00,Cupcake,2,4.69
T00963,C0267,2023-04-23 10:17:00,Muffin,2,2.35
T00964,C0119,2023-04-27 10:47:00,Donat,2,3.06
T00965,C0186,2023-01-21 11:35:00,Roti Gandum,2,3.07
T00965,C0186,2023-01-21 11:35:00,Bagel,1,2.3
T00965,C0186,2023-01-21 11:35:00,Pie Buah,1,4.74
T00965,C0186,2023-01-21 11:35:00,Muffin,2,4.22
T00965,C0186,2023-01-21 11:35:00,Cupcake,3,3.86
T00966,C0071,2023-06-05 08:50:00,Bagel,2,1.79
T00966,C0071,2023-06-05 08:50:00,Cupcake,1,3.27
T00966,C0071,2023-06-05 08:50:00,Roti Gandum,3,3.52
T00967,C0452,2023-02-20 05:56:00,Roti Tawar,3,2.42
T00967,C0452,2023-02-20 05:56:00,Croissant,2,3.99
T00967,C0452,2023-02-20 05:56:00,Roti Gandum,1,4.1
T00967,C0452,2023-02-20 05:56:00,Donat,2,4.54
T00968,C0013,2023-06-26 05:04:00,Brownies,2,4.72
T00968,C0013,2023-06-26 05:04:00,Cupcake,2,2.74
T00969,C0357,2023-05-23 07:45:00,Roti Gandum,3,3.57
T00969,C0357,2023-05-23 07:45:00,Bagel,3,1.88
T00969,C0357,2023-05-23 07:45:00,Brownies,3,1.66
T00970,C0472,2023-04-01 14:58:00,Pie Buah,1,3.17
T00970,C0472,2023-04-01 14:58:00,Roti Sobek,3,4.07
T00970,C0472,2023-04-01 14:58:00,Muffin,3,4.18
T00970,C0472,2023-04-01 14:58:00,Brownies,1,1.79
T00971,C0304,2023-06-01 11:43:00,Roti Sobek,3,3.28
T00971,C0304,2023-06-01 11:43:00,Bagel,1,2.48
T00971,C0304,2023-06-01 11:43:00,Pie Buah,2,2.31
T00971,C0304,2023-06-01 11:43:00,Roti Gandum,3,2.69
T00972,C0266,2023-05-15 18:32:00,Muffin,1,4.15
T00972,C0266,2023-05-15 18:32:00,Bagel,3,1.65
T00972,C0266,2023-05-15 18:32:00,Roti Sobek,3,4.59
T00972,C0266,2023-05-15 18:32:00,Croissant,3,2.24
T00973,C0143,2023-05-28 19:20:00,Bagel,1,2.5
T00974,C0148,2023-03-12 15:28:00,Croissant,2,4.79
T00974,C0148,2023-03-12 15:28:00,Muffin,1,4.96
T00975,C0474,2023-03-01 21:17:00,Roti Gandum,3,3.43
T00975,C0474,2023-03-01 21:17:00,Donat,1,4.14
T00976,C0307,2023-01-11 17:34:00,Roti Tawar,1,4.41
T00976,C0307,2023-01-11 17:34:00,Pie Buah,2,2.79
T00977,C0483,2023-05-27 13:46:00,Brownies,3,4.71
T00977,C0483,2023-05-27 13:46:00,Croissant,1,3.97
T00977,C0483,2023-05-27 13:46:00,Pie Buah,2,3.06
T00977,C0483,2023-05-27 13:46:00,Cupcake,1,3.23
T00978,C0443,2023-02-05 08:46:00,Bagel,3,4.31
T00979,C0407,2023-02-26 23:04:00,Croissant,3,2.47
T00979,C0407,2023-02-26 23:04:00,Brownies,3,4.07
T00979,C0407,2023-02-26 23:04:00,Bagel,3,4.22
T00980,C0353,2023-03-22 01:27:00,Brownies,3,2.61
T00981,C0339,2023-06-10 01:40:00,Donat,2,1.98
T00982,C0447,2023-02-26 21:12:00,Pie Buah,3,4.35
T00982,C0447,2023-02-26 21:12:00,Croissant,1,3.24
T00982,C0447,2023-02-26 21:12:00,Cupcake,1,2.2
T00983,C0487,2023-05-13 23:47:00,Roti Tawar,3,1.74
T00983,C0487,2023-05-13 23:47:00,Roti Sobek,3,3.64
T00984,C0092,2023-01-10 13:44:00,Cupcake,2,3.73
T00984,C0092,2023-01-10 13:44:00,Roti Sobek,1,3.36
T00984,C0092,2023-01-10 13:44:00,Donat,1,4.57
T00985,C0449,2023-03-16 21:31:00,Roti Sobek,1,1.84
T00985,C0449,2023-03-16 21:31:00,Bagel,2,4.87
T00985,C0449,2023-03-16 21:31:00,Pie Buah,2,2.97
T00985,C0449,2023-03-16 21:31:00,Croissant,3,2.64
T00986,C0218,2023-01-30 05:29:00,Roti Gandum,2,3.97
T00986,C0218,2023-01-30 05:29:00,Bagel,2,4.44
T00986,C0218,2023-01-30 05:29:00,Roti Sobek,3,3.6
T00987,C0121,2023-01-08 09:17:00,Donat,2,2.42
T00987,C0121,2023-01-08 09:17:00,Roti Sobek,2,2.94
T00987,C0121,2023-01-08 09:17:00,Roti Tawar,2,2.99
T00987,C0121,2023-01-08 09:17:00,Muffin,2,4.69
T00987,C0121,2023-01-08 09:17:00,Croissant,1,3.2
T00988,C0174,2023-06-12 01:19:00,Roti Sobek,3,2.22
T00988,C0174,2023-06-12 01:19:00,Donat,3,1.89
T00988,C0174,2023-06-12 01:19:00,Croissant,1,3.64
T00988,C0174,2023-06-12 01:19:00,Muffin,1,3.62
T00989,C0487,2023-01-06 12:05:00,Bagel,3,3.79
T00989,C0487,2023-01-06 12:05:00,Brownies,3,2.24
T00989,C0487,2023-01-06 12:05:00,Roti Gandum,1,2.19
T00990,C0430,2023-05-18 12:55:00,Muffin,2,4.69
T00990,C0430,2023-05-18 12:55:00,Croissant,3,2.95
T00991,C0376,2023-03-05 00:02:00,Brownies,2,1.86
T00992,C0406,2023-05-05 01:10:00,Muffin,3,3.71
T00992,C0406,2023-05-05 01:10:00,Roti Tawar,2,2.37
T00992,C0406,2023-05-05 01:10:00,Donat,2,4.12
T00993,C0336,2023-04-13 04:52:00,Roti Gandum,3,3.27
T00993,C0336,2023-04-13 04:52:00,Cupcake,2,4.17
T00993,C0336,2023-04-13 04:52:00,Brownies,3,1.57
T00994,C0426,2023-05-19 19:58:00,Roti Gandum,3,2.18
T00994,C0426,2023-05-19 19:58:00,Roti Sobek,2,4.51
T00995,C0218,2023-05-12 23:01:00,Muffin,3,1.85
T00995,C0218,2023-05-12 23:01:00,Pie Buah,2,3.52
T00995,C0218,2023-05-12 23:01:00,Donat,1,2.52
T00996,C0114,2023-04-15 17:17:00,Muffin,2,1.56
T00996,C0114,2023-04-15 17:17:00,Brownies,2,4.05
T00996,C0114,2023-04-15 17:17:00,Donat,3,4.17
T00996,C0114,2023-04-15 17:17:00,Pie Buah,1,1.88
T00997,C0296,2023-01-07 12:49:00,Pie Buah,1,3.17
T00997,C0296,2023-01-07 12:49:00,Bagel,2,3.75
T00998,C0074,2023-06-11 02:06:00,Croissant,2,1.79
T00998,C0074,2023-06-11 02:06:00,Donat,2,3.66
T00998,C0074,2023-06-11 02:06:00,Pie Buah,3,3.33
T00998,C0074,2023-06-11 02:06:00,Muffin,1,4.16
T00998,C0074,2023-06-11 02:06:00,Roti Gandum,2,4.19
T00999,C0211,2023-03-21 23:21:00,Roti Tawar,3,3.91
T00999,C0211,2023-03-21 23:21:00,Bagel,1,2.92
T01000,C0138,2023-06-26 06:48:00,Pie Buah,2,2.33
T01000,C0138,2023-06-26 06:48:00,Brownies,3,3.98
T01000,C0138,2023-06-26 06:48:00,Cupcake,3,3.44
T01000,C0138,2023-06-26 06:48:00,Croissant,1,4.97
T01000,C0138,2023-06-26 06:48:00,Bagel,2,4.72
T01001,C0359,2023-01-20 12:08:00,Croissant,1,3.32
T01002,C0086,2023-02-20 14:55:00,Roti Tawar,2,4.6
T01003,C0088,2023-06-10 16:31:00,Brownies,2,2.9
T01003,C0088,2023-06-10 16:31:00,Roti Sobek,2,1.91
T01004,C0369,2023-06-23 08:33:00,Cupcake,3,2.0
T01004,C0369,2023-06-23 08:33:00,Bagel,3,3.9
T01004,C0369,2023-06-23 08:33:00,Croissant,2,4.83
T01005,C0266,2023-06-04 08:30:00,Donat,2,3.34
T01005,C0266,2023-06-04 08:30:00,Bagel,2,1.53
T01005,C0266,2023-06-04 08:30:00,Croissant,2,2.13
T01005,C0266,2023-06-04 08:30:00,Roti Gandum,1,1.73
T01006,C0160,2023-06-29 06:12:00,Brownies,1,3.11
T01007,C0032,2023-06-09 14:38:00,Roti Gandum,1,3.73
T01007,C0032,2023-06-09 14:38:00,Bagel,1,2.71
T01008,C0476,2023-02-19 08:18:00,Cupcake,2,4.18
T01008,C0476,2023-02-19 08:18:00,Muffin,3,3.46
T01008,C0476,2023-02-19 08:18:00,Bagel,1,3.81
T01008,C0476,2023-02-19 08:18:00,Brownies,1,3.57
T01009,C0375,2023-02-25 08:11:00,Cupcake,3,4.29
T01009,C0375,2023-02-25 08:11:00,Roti Gandum,2,3.76
T01009,C0375,2023-02-25 08:11:00,Croissant,3,2.66
T01010,C0310,2023-03-12 23:55:00,Pie Buah,1,4.96
T01010,C0310,2023-03-12 23:55:00,Donat,3,4.75
T01010,C0310,2023-03-12 23:55:00,Croissant,1,2.01
T01010,C0310,2023-03-12 23:55:00,Roti Tawar,1,3.16
T01010,C0310,2023-03-12 23:55:00,Roti Gandum,1,2.63
T01011,C0071,2023-05-11 14:27:00,Bagel,2,3.46
T01011,C0071,2023-05-11 14:27:00,Muffin,3,4.21
T01011,C0071,2023-05-11 14:27:00,Roti Gandum,2,3.16
T01011,C0071,2023-05-11 14:27:00,Pie Buah,2,4.44
T01012,C0272,2023-01-21 19:53:00,Croissant,2,3.99
T01012,C0272,2023-01-21 19:53:00,Muffin,2,3.46
T01013,C0356,2023-03-06 21:07:00,Roti Sobek,3,4.49
T01013,C0356,2023-03-06 21:07:00,Bagel,2,2.71
T01013,C0356,2023-03-06 21:07:00,Croissant,3,2.25
T01013,C0356,2023-03-06 21:07:00,Roti Tawar,1,4.57
T01013,C0356,2023-03-06 21:07:00,Pie Buah,1,2.84
T01014,C0478,2023-01-03 06:28:00,Brownies,2,3.55
T01014,C0478,2023-01-03 06:28:00,Donat,2,1.83
T01014,C0478,2023-01-03 06:28:00,Roti Tawar,3,4.71
T01015,C0472,2023-01-04 19:17:00,Muffin,2,3.75
T01016,C0023,2023-06-28 22:16:00,Roti Tawar,3,4.99
T01016,C0023,2023-06-28 22:16:00,Cupcake,1,3.09
T01016,C0023,2023-06-28 22:16:00,Pie Buah,3,3.16
T01017,C0385,2023-05-20 03:02:00,Roti Tawar,1,4.55
T01017,C0385,2023-05-20 03:02:00,Croissant,1,1.79
T01017,C0385,2023-05-20 03:02:00,Brownies,3,1.7
T01018,C0364,2023-01-16 10:06:00,Muffin,2,4.47
T01018,C0364,2023-01-16 10:06:00,Donat,1,4.64
T01018,C0364,2023-01-16 10:06:00,Roti Tawar,3,4.67
T01018,C0364,2023-01-16 10:06:00,Croissant,2,4.03
T01018,C0364,2023-01-16 10:06:00,Bagel,3,3.31
T01019,C0207,2023-04-17 21:42:00,Roti Gandum,3,2.18
T01020,C0076,2023-03-10 02:11:00,Roti Tawar,1,3.27
T01020,C0076,2023-03-10 02:11:00,Muffin,1,3.72
T01020,C0076,2023-03-10 02:11:00,Donat,3,2.59
T01020,C0076,2023-03-10 02:11:00,Bagel,2,2.73
T01021,C0239,2023-05-26 22:05:00,Pie Buah,1,4.05
T01021,C0239,2023-05-26 22:05:00,Roti Gandum,3,2.61
T01021,C0239,2023-05-26 22:05:00,Brownies,1,4.88
T01021,C0239,2023-05-26 22:05:00,Roti Tawar,1,4.26
T01021,C0239,2023-05-26 22:05:00,Cupcake,2,3.73
T01022,C0042,2023-03-05 09:53:00,Croissant,3,1.69
T01022,C0042,2023-03-05 09:53:00,Muffin,2,2.5
T01023,C0072,2023-05-25 10:26:00,Donat,1,4.59
T01023,C0072,2023-05-25 10:26:00,Muffin,2,4.93
T01024,C0358,2023-04-23 08:05:00,Bagel,2,3.75
T01024,C0358,2023-04-23 08:05:00,Cupcake,3,4.4
T01024,C0358,2023-04-23 08:05:00,Brownies,1,4.41
T01024,C0358,2023-04-23 08:05:00,Roti Sobek,3,4.82
T01025,C0198,2023-02-09 17:36:00,Roti Sobek,3,3.76
T01025,C0198,2023-02-09 17:36:00,Bagel,1,4.29
T01026,C0176,2023-06-29 16:35:00,Roti Gandum,2,2.4
T01026,C0176,2023-06-29 16:35:00,Brownies,1,2.41
T01026,C0176,2023-06-29 16:35:00,Donat,3,3.31
T01027,C0096,2023-05-02 04:29:00,Bagel,2,4.65
T01027,C0096,2023-05-02 04:29:00,Cupcake,3,3.95
